"","Outcome","Arm","Group","Coefficient","Estimate","Std..Error","Pr...z..","EstOverSE"
"1015","Bulk CD4+/% R7-RA-","A","MVA85A","TreatmentMVA85A:Time365",0.277779793316759,0.145982157527248,0.0570622265528139,1.90283386697384
"1016","Bulk CD4+/% R7-RA-","A","MVA85A","Time56:GenderM",-0.058185763371597,0.138884765670854,0.675252722773179,-0.418949933713339
"1017","Bulk CD4+/% R7-RA-","A","MVA85A","Time365:GenderM",0.0583311509403479,0.145679421375701,0.688856309961376,0.400407623736468
"1018","Bulk CD4+/% R7-RA-","A","QFT","(Intercept)",1.29006711158268,0.12593070041178,1.25579330964249e-24,10.2442621804238
"1019","Bulk CD4+/% R7-RA-","A","QFT","QFTPositive",-0.111701220870259,0.151077730271011,0.459686856576697,-0.739362582889504
"1020","Bulk CD4+/% R7-RA-","A","QFT","Time56",-0.672637776833716,0.119439057359659,1.78503954023874e-08,-5.63164003219017
"1021","Bulk CD4+/% R7-RA-","A","QFT","Time365",0.298351323740759,0.12663521617041,0.0184734068298416,2.35599016421525
"1022","Bulk CD4+/% R7-RA-","A","QFT","GenderM",-0.00130588757608498,0.149243937600046,0.993018582488093,-0.00875002091933938
"1023","Bulk CD4+/% R7-RA-","A","QFT","QFTPositive:Time56",-0.0344325778397112,0.142676940545781,0.809297450484135,-0.241332465554675
"1024","Bulk CD4+/% R7-RA-","A","QFT","QFTPositive:Time365",0.0054180998472827,0.148940160529845,0.970981198605211,0.0363776957672676
"1025","Bulk CD4+/% R7-RA-","A","QFT","Time56:GenderM",-0.0309829382430336,0.140788640659687,0.825818950318904,-0.220067031671435
"1026","Bulk CD4+/% R7-RA-","A","QFT","Time365:GenderM",0.0856696836625001,0.148116222154401,0.562997462736949,0.578395009111124
"1027","Bulk CD4+/% R7-RA-","A","FA - FA","(Intercept)",0.914277329520117,0.178150498506698,2.86602790104682e-07,5.13205035733167
"1028","Bulk CD4+/% R7-RA-","A","FA - FA","FA1",0.137182504815271,0.185871840964887,0.460484743951167,0.738048884129717
"1029","Bulk CD4+/% R7-RA-","A","FA - FA","FA2",0.40497714276886,0.255888757621817,0.113505894395706,1.58262968069658
"1030","Bulk CD4+/% R7-RA-","A","FA - FA","FA3",0.533580600440531,0.206701949316019,0.00984002348104632,2.58140091182575
"1031","Bulk CD4+/% R7-RA-","A","FA - FA","Time56",-0.663523104414203,0.167567648055364,7.50336834653471e-05,-3.95973275339506
"1032","Bulk CD4+/% R7-RA-","A","FA - FA","Time365",0.674491849906687,0.175299155183933,0.000119250555065908,3.84766172545998
"1033","Bulk CD4+/% R7-RA-","A","FA - FA","GenderM",0.169288649604632,0.155117451535816,0.275115448259151,1.09135785772979
"1034","Bulk CD4+/% R7-RA-","A","FA - FA","FA1:Time56",-0.0420103368437474,0.173974418770665,0.809187595861149,-0.241474218684563
"1035","Bulk CD4+/% R7-RA-","A","FA - FA","FA2:Time56",-0.00928199958299036,0.238396167617012,0.968942061934466,-0.0389351879091532
"1036","Bulk CD4+/% R7-RA-","A","FA - FA","FA3:Time56",-0.0415071425426303,0.194323701680143,0.830860605283758,-0.213597940877799
"1037","Bulk CD4+/% R7-RA-","A","FA - FA","FA1:Time365",-0.31154075567059,0.18280947759189,0.0883469534819204,-1.70418273589778
"1038","Bulk CD4+/% R7-RA-","A","FA - FA","FA2:Time365",-0.178797227209085,0.25007716700577,0.474628680228198,-0.714968221008997
"1039","Bulk CD4+/% R7-RA-","A","FA - FA","FA3:Time365",-0.607601000077441,0.203997020562147,0.0028968214614287,-2.9784797758472
"1040","Bulk CD4+/% R7-RA-","A","FA - FA","Time56:GenderM",-0.0174963174310151,0.147746796250914,0.905734119046733,-0.118420959878559
"1041","Bulk CD4+/% R7-RA-","A","FA - FA","Time365:GenderM",-0.0989078941413706,0.158602074734555,0.532875233235543,-0.62362295264364
"1042","Bulk CD4+/% R7-RA-","A","FA - BA","(Intercept)",1.44785927208215,0.143067837409135,4.50005450428276e-24,10.120089170997
"1043","Bulk CD4+/% R7-RA-","A","FA - BA","FA0",-0.533578114132426,0.206702212447878,0.0098404600618485,-2.58138559724885
"1044","Bulk CD4+/% R7-RA-","A","FA - BA","FA1",-0.396404589158669,0.190252931222029,0.0371996383427048,-2.08356626419625
"1045","Bulk CD4+/% R7-RA-","A","FA - BA","FA2",-0.128606527984371,0.244910549440093,0.599502327284273,-0.525116326260292
"1046","Bulk CD4+/% R7-RA-","A","FA - BA","Time56",-0.705030289091582,0.133391081646855,1.25404355202404e-07,-5.28543797971524
"1047","Bulk CD4+/% R7-RA-","A","FA - BA","Time365",0.0668896133397676,0.13705040456211,0.625503244904751,0.488065785383756
"1048","Bulk CD4+/% R7-RA-","A","FA - BA","GenderM",0.169291699062139,0.155117566534804,0.275107157217502,1.09137670764165
"1049","Bulk CD4+/% R7-RA-","A","FA - BA","FA0:Time56",0.0414996991448877,0.194323605713677,0.830890396121112,0.213559742227276
"1050","Bulk CD4+/% R7-RA-","A","FA - BA","FA1:Time56",-0.000499254268143988,0.181653079274394,0.997807101467471,-0.00274839419259085
"1051","Bulk CD4+/% R7-RA-","A","FA - BA","FA2:Time56",0.0322302094532649,0.226659389545653,0.886924665379138,0.142196665745335
"1052","Bulk CD4+/% R7-RA-","A","FA - BA","FA0:Time365",0.607598095267866,0.203996958379797,0.00289694748237794,2.97846644427244
"1053","Bulk CD4+/% R7-RA-","A","FA - BA","FA1:Time365",0.296066801532064,0.196152067437535,0.131203271436792,1.50937385162329
"1054","Bulk CD4+/% R7-RA-","A","FA - BA","FA2:Time365",0.428811450779279,0.24284559321539,0.0774330697896543,1.76577818481947
"1055","Bulk CD4+/% R7-RA-","A","FA - BA","Time56:GenderM",-0.0174948128774471,0.147746688801354,0.905742119167153,-0.118410862668936
"1056","Bulk CD4+/% R7-RA-","A","FA - BA","Time365:GenderM",-0.0989081153962162,0.1586019839983,0.532874082497973,-0.623624704450583
"1057","Bulk CD4+/% R7-RA+","A","MVA85A","(Intercept)",-0.121629082306321,0.190794332774134,0.523807076181696,-0.637487919781709
"1058","Bulk CD4+/% R7-RA+","A","MVA85A","TreatmentMVA85A",-0.226792674861712,0.232052293460603,0.328403658108892,-0.977334339081704
"1059","Bulk CD4+/% R7-RA+","A","MVA85A","Time56",-0.594368756422355,0.157643284717715,0.000163025400307606,-3.77033983709908
"1060","Bulk CD4+/% R7-RA+","A","MVA85A","Time365",0.277066236320748,0.168682525696199,0.100480057814597,1.64253075519956
"1061","Bulk CD4+/% R7-RA+","A","MVA85A","GenderM",-0.206623984806389,0.231832216215552,0.372786917418954,-0.891265192471242
"1062","Bulk CD4+/% R7-RA+","A","MVA85A","TreatmentMVA85A:Time56",0.140299772997667,0.18996066235329,0.460166462772394,0.738572772170782
"1063","Bulk CD4+/% R7-RA+","A","MVA85A","TreatmentMVA85A:Time365",0.439592320050429,0.201135562550976,0.0288483652007611,2.18555244271643
"1064","Bulk CD4+/% R7-RA+","A","MVA85A","Time56:GenderM",0.222653479711613,0.189817470251827,0.240800903298073,1.17298728834719
"1065","Bulk CD4+/% R7-RA+","A","MVA85A","Time365:GenderM",-0.235829404343099,0.200811928446332,0.24024306819928,-1.17437946125858
"1066","Bulk CD4+/% R7-RA+","A","QFT","(Intercept)",-0.183793676306778,0.196525052441398,0.34967620045084,-0.935217541089749
"1067","Bulk CD4+/% R7-RA+","A","QFT","QFTPositive",-0.0457717532266933,0.235935655278228,0.846175098338445,-0.194001000708082
"1068","Bulk CD4+/% R7-RA+","A","QFT","Time56",-0.565634885693265,0.165081724514814,0.000611654418134675,-3.42639312350113
"1069","Bulk CD4+/% R7-RA+","A","QFT","Time365",0.385977174620511,0.177190002878464,0.0293819493029383,2.17832365455321
"1070","Bulk CD4+/% R7-RA+","A","QFT","GenderM",-0.241730802139305,0.232591045723193,0.298667377064867,-1.03929539242448
"1071","Bulk CD4+/% R7-RA+","A","QFT","QFTPositive:Time56",0.0341136961846271,0.195713017085371,0.861626015938874,0.17430468699865
"1072","Bulk CD4+/% R7-RA+","A","QFT","QFTPositive:Time365",0.192074948902474,0.205828890920378,0.35072818171971,0.933177786867515
"1073","Bulk CD4+/% R7-RA+","A","QFT","Time56:GenderM",0.246109334262078,0.193162755935724,0.202626754977467,1.27410345265509
"1074","Bulk CD4+/% R7-RA+","A","QFT","Time365:GenderM",-0.209092669808007,0.204952595228987,0.307633543246657,-1.02020015689186
"1075","Bulk CD4+/% R7-RA+","A","FA - FA","(Intercept)",-0.601367937605012,0.276063695590557,0.0293787534500026,-2.17836661325048
"1076","Bulk CD4+/% R7-RA+","A","FA - FA","FA1",0.103193714526582,0.288942268477866,0.720984739582718,0.357143020542483
"1077","Bulk CD4+/% R7-RA+","A","FA - FA","FA2",0.859610794194458,0.400527178224547,0.0318571521675012,2.14619841281416
"1078","Bulk CD4+/% R7-RA+","A","FA - FA","FA3",0.525963154202863,0.320748573403973,0.10104698935767,1.63979888864674
"1079","Bulk CD4+/% R7-RA+","A","FA - FA","Time56",-0.429665155997676,0.23348647155335,0.0657367736997675,-1.84021435220284
"1080","Bulk CD4+/% R7-RA+","A","FA - FA","Time365",0.80294875300355,0.260000422247959,0.00201332634958542,3.0882594192012
"1081","Bulk CD4+/% R7-RA+","A","FA - FA","GenderM",-0.02170680353306,0.240478229748156,0.928076513160994,-0.0902651502208443
"1082","Bulk CD4+/% R7-RA+","A","FA - FA","FA1:Time56",0.0528954849004839,0.24549566498754,0.829405554691451,0.215464028267744
"1083","Bulk CD4+/% R7-RA+","A","FA - FA","FA2:Time56",-0.470048407888614,0.341193061111072,0.168307946903997,-1.37766110001749
"1084","Bulk CD4+/% R7-RA+","A","FA - FA","FA3:Time56",-0.116591266150697,0.273297765500843,0.669664195447872,-0.426608925751856
"1085","Bulk CD4+/% R7-RA+","A","FA - FA","FA1:Time365",-0.294381752110704,0.263200554737602,0.263366591883973,-1.11846934518883
"1086","Bulk CD4+/% R7-RA+","A","FA - FA","FA2:Time365",-0.305565611542632,0.359853081909463,0.395803448224002,-0.849139904322151
"1087","Bulk CD4+/% R7-RA+","A","FA - FA","FA3:Time365",-0.449921834511763,0.300674017949792,0.134555310152884,-1.49637749739618
"1088","Bulk CD4+/% R7-RA+","A","FA - FA","Time56:GenderM",0.157465616889923,0.208672722025715,0.450485627276209,0.754605658858078
"1089","Bulk CD4+/% R7-RA+","A","FA - FA","Time365:GenderM",-0.371008034660093,0.234207734161219,0.113171388962346,-1.58409813402962
"1090","Bulk CD4+/% R7-RA+","A","FA - BA","(Intercept)",-0.0754097019775912,0.223486094593855,0.735796856592691,-0.337424581670884
"1091","Bulk CD4+/% R7-RA+","A","FA - BA","FA0",-0.525954059115327,0.320748792921552,0.101053120670443,-1.63976941058657
"1092","Bulk CD4+/% R7-RA+","A","FA - BA","FA1",-0.422766299834175,0.295120386287296,0.151994628203894,-1.43252150470763
"1093","Bulk CD4+/% R7-RA+","A","FA - BA","FA2",0.333660518724334,0.384351262316445,0.38533220251143,0.868113497828514
"1094","Bulk CD4+/% R7-RA+","A","FA - BA","Time56",-0.546262507895429,0.188998788163852,0.00384878810273497,-2.89029635164564
"1095","Bulk CD4+/% R7-RA+","A","FA - BA","Time365",0.353030563751419,0.19924451299485,0.0764201489908196,1.77184585133616
"1096","Bulk CD4+/% R7-RA+","A","FA - BA","GenderM",-0.0217074999124692,0.240478467230188,0.928074282869262,-0.0902679568881757
"1097","Bulk CD4+/% R7-RA+","A","FA - BA","FA0:Time56",0.116590329418631,0.27329779487268,0.669666725740579,0.4266054523892
"1098","Bulk CD4+/% R7-RA+","A","FA - BA","FA1:Time56",0.169481772101479,0.258606219512113,0.512232016008474,0.655366187330002
"1099","Bulk CD4+/% R7-RA+","A","FA - BA","FA2:Time56",-0.353461475083803,0.329260600952114,0.283046539090861,-1.07350066804746
"1100","Bulk CD4+/% R7-RA+","A","FA - BA","FA0:Time365",0.44991792611,0.300674356972641,0.134559135091675,1.49636281138182
"1101","Bulk CD4+/% R7-RA+","A","FA - BA","FA1:Time365",0.155527466240335,0.286828096117826,0.587658467602287,0.542232327813682
"1102","Bulk CD4+/% R7-RA+","A","FA - BA","FA2:Time365",0.144339827490022,0.34510178150643,0.675762208316804,0.418252919066233
"1103","Bulk CD4+/% R7-RA+","A","FA - BA","Time56:GenderM",0.157469569189998,0.208672801442996,0.450474431986497,0.754624311846478
"1104","Bulk CD4+/% R7-RA+","A","FA - BA","Time365:GenderM",-0.371009732345856,0.234207942125104,0.113170059732849,-1.58410397606277
"1105","Bulk CD4+/% R7+RA-","A","MVA85A","(Intercept)",2.42325687784569,0.0643909384350468,0,37.6335077068353
"1106","Bulk CD4+/% R7+RA-","A","MVA85A","TreatmentMVA85A",-0.00860324011558759,0.0783934289649245,0.912612084015949,-0.109744403697878
"1107","Bulk CD4+/% R7+RA-","A","MVA85A","Time56",0.00638433840795659,0.0603933016595904,0.915810311193426,0.10571269052224
"1108","Bulk CD4+/% R7+RA-","A","MVA85A","Time365",0.269185075607912,0.0634474383974233,2.20898886924098e-05,4.24264686498114
"1109","Bulk CD4+/% R7+RA-","A","MVA85A","GenderM",0.101401710212384,0.0783156815771867,0.195395551544988,1.29478168573996
"1110","Bulk CD4+/% R7+RA-","A","MVA85A","TreatmentMVA85A:Time56",0.00158415886343537,0.073260613422074,0.982748200634353,0.021623609050454
"1111","Bulk CD4+/% R7+RA-","A","MVA85A","TreatmentMVA85A:Time365",-0.0464649155492248,0.0768561090499556,0.545464591943518,-0.604570230312116
"1112","Bulk CD4+/% R7+RA-","A","MVA85A","Time56:GenderM",-0.0781097929235449,0.073193538534442,0.285896036606307,-1.06716787420777
"1113","Bulk CD4+/% R7+RA-","A","MVA85A","Time365:GenderM",0.092568924046053,0.0767734036170482,0.227916950998861,1.20574208885924
"1114","Bulk CD4+/% R7+RA-","A","QFT","(Intercept)",2.45743996059874,0.0652377295374202,0,37.6689988757068
"1115","Bulk CD4+/% R7+RA-","A","QFT","QFTPositive",-0.0848398444632422,0.0785515497891517,0.280118537300677,-1.08005309495445
"1116","Bulk CD4+/% R7+RA-","A","QFT","Time56",-0.00478141641950651,0.0615678801315113,0.93809780467868,-0.0776608908621383
"1117","Bulk CD4+/% R7+RA-","A","QFT","Time365",0.248599872883519,0.065299337389764,0.000140616645700866,3.80708109486098
"1118","Bulk CD4+/% R7+RA-","A","QFT","GenderM",0.0953851330316125,0.0775965062696943,0.218979885872896,1.2292452020983
"1119","Bulk CD4+/% R7+RA-","A","QFT","QFTPositive:Time56",0.0253753171486945,0.0742148066061482,0.732413222672259,0.341917176761764
"1120","Bulk CD4+/% R7+RA-","A","QFT","QFTPositive:Time365",-0.000172764170687397,0.0772655542333655,0.998215948219659,-0.00223597918117039
"1121","Bulk CD4+/% R7+RA-","A","QFT","Time56:GenderM",-0.0768373757666975,0.0731502979906537,0.29353234357188,-1.05040413883912
"1122","Bulk CD4+/% R7+RA-","A","QFT","Time365:GenderM",0.0902968648063146,0.0767930778282258,0.239656257262689,1.17584640907732
"1123","Bulk CD4+/% R7+RA-","A","FA - FA","(Intercept)",2.33310821267929,0.095857978922314,7.54079743256161e-131,24.3392176520862
"1124","Bulk CD4+/% R7+RA-","A","FA - FA","FA1",0.0748607582816294,0.0995781260649222,0.452183886753409,0.751779143070258
"1125","Bulk CD4+/% R7+RA-","A","FA - FA","FA2",0.0245857070365384,0.136681828371523,0.857250339401127,0.179875462081986
"1126","Bulk CD4+/% R7+RA-","A","FA - FA","FA3",0.149187084090906,0.111036228777565,0.179081245459357,1.34358925670799
"1127","Bulk CD4+/% R7+RA-","A","FA - FA","Time56",0.00833553601770607,0.0873581018096641,0.923982813382509,0.0954180075463125
"1128","Bulk CD4+/% R7+RA-","A","FA - FA","Time365",0.437659071382219,0.0921646906625576,2.04765653997773e-06,4.74866316195449
"1129","Bulk CD4+/% R7+RA-","A","FA - FA","GenderM",0.135869428897329,0.0831029844678283,0.102059013872322,1.63495246010001
"1130","Bulk CD4+/% R7+RA-","A","FA - FA","FA1:Time56",-0.0592938265584823,0.0914115391638914,0.516566527136153,-0.648647064701259
"1131","Bulk CD4+/% R7+RA-","A","FA - FA","FA2:Time56",0.029282971328566,0.124209692957859,0.813623318727928,0.235754317004077
"1132","Bulk CD4+/% R7+RA-","A","FA - FA","FA3:Time56",0.0232266304527388,0.101089389668799,0.818275714243205,0.229763287015943
"1133","Bulk CD4+/% R7+RA-","A","FA - FA","FA1:Time365",-0.215452476622795,0.0952163055125568,0.023649950821893,-2.26276870818499
"1134","Bulk CD4+/% R7+RA-","A","FA - FA","FA2:Time365",-0.22826005299269,0.130207633921003,0.0795940044774949,-1.75304662345048
"1135","Bulk CD4+/% R7+RA-","A","FA - FA","FA3:Time365",-0.224293031391232,0.108417347260182,0.0385655309146193,-2.06879283674936
"1136","Bulk CD4+/% R7+RA-","A","FA - FA","Time56:GenderM",-0.0621243879238891,0.0762533723842774,0.41523830607993,-0.814710038145126
"1137","Bulk CD4+/% R7+RA-","A","FA - FA","Time365:GenderM",0.016916489674444,0.0840629328304066,0.840514030988249,0.20123601574278
"1138","Bulk CD4+/% R7+RA-","A","FA - BA","(Intercept)",2.48229413278815,0.0762782110675604,2.6613832442543e-232,32.5426369869838
"1139","Bulk CD4+/% R7+RA-","A","FA - BA","FA0",-0.149185013281808,0.111036593419419,0.179088707277064,-1.34356619459939
"1140","Bulk CD4+/% R7+RA-","A","FA - BA","FA1",-0.0743260768877698,0.101668209266747,0.464739406392817,-0.731065073574382
"1141","Bulk CD4+/% R7+RA-","A","FA - BA","FA2",-0.124608065065662,0.130904879010542,0.341148820332293,-0.951897790269737
"1142","Bulk CD4+/% R7+RA-","A","FA - BA","Time56",0.0315613103567699,0.0696564894550356,0.650477200686381,0.453099353752865
"1143","Bulk CD4+/% R7+RA-","A","FA - BA","Time365",0.213366938750797,0.0718368279825116,0.00297643793994022,2.97016091527232
"1144","Bulk CD4+/% R7+RA-","A","FA - BA","GenderM",0.135871401249248,0.0831032468277589,0.102055120320525,1.63497103224929
"1145","Bulk CD4+/% R7+RA-","A","FA - BA","FA0:Time56",-0.0232280995930906,0.101088686961566,0.818263179374273,-0.229779417373598
"1146","Bulk CD4+/% R7+RA-","A","FA - BA","FA1:Time56",-0.0825217278995805,0.0938366599351812,0.379174213331529,-0.879418853533186
"1147","Bulk CD4+/% R7+RA-","A","FA - BA","FA2:Time56",0.00605801801854938,0.119040621566309,0.959412901003499,0.0508903426312746
"1148","Bulk CD4+/% R7+RA-","A","FA - BA","FA0:Time365",0.224289447344497,0.108416610659659,0.0385673148829049,2.06877383437659
"1149","Bulk CD4+/% R7+RA-","A","FA - BA","FA1:Time365",0.0088395382811095,0.104221623745927,0.932408611164021,0.084814820220597
"1150","Bulk CD4+/% R7+RA-","A","FA - BA","FA2:Time365",-0.00396817793225259,0.12685092380077,0.975044473457402,-0.0312822154806294
"1151","Bulk CD4+/% R7+RA-","A","FA - BA","Time56:GenderM",-0.0621227740923773,0.0762528373359357,0.415247150541548,-0.814694590559198
"1152","Bulk CD4+/% R7+RA-","A","FA - BA","Time365:GenderM",0.0169166687921119,0.0840623444119883,0.840511263577558,0.201239555123558
"1153","bulk CD8+/% R7-RA-","A","MVA85A","(Intercept)",2.06476842396888,0.202592950594132,2.15934063181062e-24,10.1917091286427
"1154","bulk CD8+/% R7-RA-","A","MVA85A","TreatmentMVA85A",-0.154516949005941,0.24193423842479,0.523035457202603,-0.63867334368209
"1155","bulk CD8+/% R7-RA-","A","MVA85A","Time56",-0.802039308925912,0.195665825620517,4.14892409631432e-05,-4.09902601224509
"1156","bulk CD8+/% R7-RA-","A","MVA85A","Time365",0.622966758358223,0.204393492994708,0.00230462241964179,3.04787960336071
"1157","bulk CD8+/% R7-RA-","A","MVA85A","GenderM",-0.523642534394078,0.242131244794511,0.0305689366952948,-2.16263925309795
"1158","bulk CD8+/% R7-RA-","A","MVA85A","TreatmentMVA85A:Time56",-0.0315514260466511,0.229239557274231,0.890528756293486,-0.137635172663099
"1159","bulk CD8+/% R7-RA-","A","MVA85A","TreatmentMVA85A:Time365",0.0293625481015233,0.243170278321516,0.903889911131504,0.120748918429499
"1160","bulk CD8+/% R7-RA-","A","MVA85A","Time56:GenderM",0.127299721069214,0.22930821751143,0.578794260238715,0.555146790859639
"1161","bulk CD8+/% R7-RA-","A","MVA85A","Time365:GenderM",0.162929053809189,0.242472399988223,0.501616250821727,0.671948864353647
"1162","bulk CD8+/% R7-RA-","A","QFT","(Intercept)",2.10148417955425,0.202170433698266,2.6233939851946e-25,10.3946167652321
"1163","bulk CD8+/% R7-RA-","A","QFT","QFTPositive",-0.242468267293928,0.244414031894057,0.321178470131189,-0.99203906344881
"1164","bulk CD8+/% R7-RA-","A","QFT","Time56",-0.912165089228044,0.194518827684466,2.74086479573867e-06,-4.68934087299605
"1165","bulk CD8+/% R7-RA-","A","QFT","Time365",0.590585707308368,0.202756188620227,0.00358218190936391,2.9127875766819
"1166","bulk CD8+/% R7-RA-","A","QFT","GenderM",-0.543353219016311,0.241733021457999,0.0245927111384819,-2.24774098192753
"1167","bulk CD8+/% R7-RA-","A","QFT","QFTPositive:Time56",0.209296188452696,0.233978430210604,0.371048755264594,0.894510610505029
"1168","bulk CD8+/% R7-RA-","A","QFT","QFTPositive:Time365",0.113815063652955,0.242936096041782,0.639428534658524,0.468497952784176
"1169","bulk CD8+/% R7-RA-","A","QFT","Time56:GenderM",0.139860005529416,0.230159407645233,0.543409135832248,0.607665821529207
"1170","bulk CD8+/% R7-RA-","A","QFT","Time365:GenderM",0.15939422860628,0.241349794639444,0.508979032137047,0.660428275252528
"1171","bulk CD8+/% R7-RA-","A","FA - FA","(Intercept)",1.33071367621961,0.27730690334857,1.59695800668256e-06,4.79870374718702
"1172","bulk CD8+/% R7-RA-","A","FA - FA","FA1",-0.237835139195241,0.283194055526776,0.401003164606484,-0.839830972980129
"1173","bulk CD8+/% R7-RA-","A","FA - FA","FA2",1.01583438341109,0.389551565616358,0.00911522798229857,2.6077019657303
"1174","bulk CD8+/% R7-RA-","A","FA - FA","FA3",1.17461765997943,0.318942952355105,0.000230644835015278,3.68284563526469
"1175","bulk CD8+/% R7-RA-","A","FA - FA","Time56",-0.485053906796314,0.262008922144099,0.0641281681041718,-1.85128774557359
"1176","bulk CD8+/% R7-RA-","A","FA - FA","Time365",1.56340399085932,0.269423664131596,6.52276097453194e-09,5.8027716158433
"1177","bulk CD8+/% R7-RA-","A","FA - FA","GenderM",-0.0510733977133147,0.238014431508605,0.830093933380696,-0.214581096572996
"1178","bulk CD8+/% R7-RA-","A","FA - FA","FA1:Time56",0.0388376356432709,0.267976073191481,0.884766542522785,0.144929490087422
"1179","bulk CD8+/% R7-RA-","A","FA - FA","FA2:Time56",-0.0833689248870402,0.373415871130392,0.823332953728141,-0.223260261098889
"1180","bulk CD8+/% R7-RA-","A","FA - FA","FA3:Time56",-0.656164317765248,0.299752024627059,0.0285951097889229,-2.18902380586628
"1181","bulk CD8+/% R7-RA-","A","FA - FA","FA1:Time365",-0.37060524557375,0.279564797590876,0.184955452817994,-1.32565061398075
"1182","bulk CD8+/% R7-RA-","A","FA - FA","FA2:Time365",-1.00771921530139,0.378224059008095,0.00771385060682535,-2.66434456323102
"1183","bulk CD8+/% R7-RA-","A","FA - FA","FA3:Time365",-1.45275587549502,0.313441797457824,3.57195511695727e-06,-4.63485051220873
"1184","bulk CD8+/% R7-RA-","A","FA - FA","Time56:GenderM",-0.0906705247931451,0.225276650427033,0.687326955102362,-0.402485231475479
"1185","bulk CD8+/% R7-RA-","A","FA - FA","Time365:GenderM",-0.363258934457423,0.240585777501763,0.131070566722121,-1.50989363639653
"1186","bulk CD8+/% R7-RA-","A","FA - BA","(Intercept)",2.50534830070367,0.214378133657332,1.4926855465712e-31,11.6865850913148
"1187","bulk CD8+/% R7-RA-","A","FA - BA","FA0",-1.17461597884001,0.318944115197945,0.00023066175938432,-3.68282693697298
"1188","bulk CD8+/% R7-RA-","A","FA - BA","FA1",-1.4124580180227,0.288031460047145,9.39846684991543e-07,-4.90383244174617
"1189","bulk CD8+/% R7-RA-","A","FA - BA","FA2",-0.158809055764009,0.370440178478909,0.668138905738697,-0.428703647687748
"1190","bulk CD8+/% R7-RA-","A","FA - BA","Time56",-1.14121977277656,0.202720297852034,1.80702507819489e-08,-5.62952888718392
"1191","bulk CD8+/% R7-RA-","A","FA - BA","Time365",0.110632959404817,0.206903639496043,0.592852028896887,0.534707652674872
"1192","bulk CD8+/% R7-RA-","A","FA - BA","GenderM",-0.0510877240259398,0.238015185832253,0.830047531695587,-0.214640607267577
"1193","bulk CD8+/% R7-RA-","A","FA - BA","FA0:Time56",0.656143784143077,0.299752961216191,0.0286005859790435,2.18894846436511
"1194","bulk CD8+/% R7-RA-","A","FA - BA","FA1:Time56",0.694990451775924,0.271340457228704,0.01042744729852,2.5613226235192
"1195","bulk CD8+/% R7-RA-","A","FA - BA","FA2:Time56",0.572798633368656,0.354459947711783,0.106099584668163,1.61597561887135
"1196","bulk CD8+/% R7-RA-","A","FA - BA","FA0:Time365",1.45275380894559,0.313442461680747,3.57223856431888e-06,4.63483409731919
"1197","bulk CD8+/% R7-RA-","A","FA - BA","FA1:Time365",1.08215517984342,0.296006280110026,0.000256329118464134,3.65585209692571
"1198","bulk CD8+/% R7-RA-","A","FA - BA","FA2:Time365",0.44504658829672,0.364623776768124,0.222251213551885,1.22056381578138
"1199","bulk CD8+/% R7-RA-","A","FA - BA","Time56:GenderM",-0.0906521606815367,0.225277264255356,0.687387744372495,-0.402402616975945
"1200","bulk CD8+/% R7-RA-","A","FA - BA","Time365:GenderM",-0.36324243367405,0.240586308688983,0.131088922041137,-1.50982171701063
"1201","bulk CD8+/% R7-RA+","A","MVA85A","(Intercept)",2.24116181354379,0.234753078409996,1.33648096523581e-21,9.54688998637793
"1202","bulk CD8+/% R7-RA+","A","MVA85A","TreatmentMVA85A",-0.180646420553622,0.282371720140317,0.522337186986565,-0.639746857312251
"1203","bulk CD8+/% R7-RA+","A","MVA85A","Time56",-1.04747085643038,0.198748930660764,1.36184656996415e-07,-5.27032197329538
"1204","bulk CD8+/% R7-RA+","A","MVA85A","Time365",1.0779462612357,0.207274334298177,1.98670142347814e-07,5.20057760593264
"1205","bulk CD8+/% R7-RA+","A","MVA85A","GenderM",-0.271088650618869,0.282187168538792,0.336718292107849,-0.960669657740315
"1206","bulk CD8+/% R7-RA+","A","MVA85A","TreatmentMVA85A:Time56",-0.0951556543475169,0.233671736953149,0.683846886206886,-0.407219356470977
"1207","bulk CD8+/% R7-RA+","A","MVA85A","TreatmentMVA85A:Time365",0.222187402644721,0.246593246820161,0.367573469923871,0.901027929636535
"1208","bulk CD8+/% R7-RA+","A","MVA85A","Time56:GenderM",0.183565303286557,0.233543364816158,0.431866938920683,0.786000935762216
"1209","bulk CD8+/% R7-RA+","A","MVA85A","Time365:GenderM",-0.164779933654344,0.246486995545139,0.503805739100645,-0.668513701057174
"1210","bulk CD8+/% R7-RA+","A","QFT","(Intercept)",2.28201257509397,0.239251209654972,1.45410810344427e-21,9.53814435623921
"1211","bulk CD8+/% R7-RA+","A","QFT","QFTPositive",-0.277660584323448,0.288021640101091,0.335032482251181,-0.964026814880972
"1212","bulk CD8+/% R7-RA+","A","QFT","Time56",-1.19232426093697,0.200259102409607,2.61814104476322e-09,-5.95390794520895
"1213","bulk CD8+/% R7-RA+","A","QFT","Time365",0.968837146790434,0.203119748875421,1.84424383230688e-06,4.76978310653903
"1214","bulk CD8+/% R7-RA+","A","QFT","GenderM",-0.305908173656335,0.283831127448715,0.28113090723888,-1.07778232925354
"1215","bulk CD8+/% R7-RA+","A","QFT","QFTPositive:Time56",0.209970289036978,0.236272241212513,0.374175370040721,0.888679465515893
